,0
37540,896650
37541,548650
37542,1130710
37543,1307480
37544,352580
37545,893870
37546,1221290
37547,300220
37548,104100
37549,284970
37550,1269600
37551,1176580
37552,1432960
37553,985640
37554,397660
37555,446250
37556,720290
37557,926470
37558,651680
37559,1110650
37560,279580
37561,822470
37562,1342340
37563,389190
37564,930850
37565,1500750
37566,280830
37567,523730
37568,592330
37569,819740
37570,1391020
37571,1097240
37572,888970
37573,1467020
37574,1196260
37575,210170
37576,200410
37577,991280
37578,757590
37579,1220340
37580,812980
37581,812980
37582,506930
37583,289734
37584,279460
37585,396160
37586,1499680
37587,718660
37588,1731940
37589,454580
37590,763770
37591,1903270
37592,320520
37593,803850
37594,393150
37595,856430
37596,1408200
37597,1254480
37598,1261990
37599,682490
37600,596960
37601,750800
37602,398680
37603,1909240
37604,268930
37605,616830
37606,616830
37607,1128210
37608,563340
37609,1004200
37610,1006150
37611,852160
37612,511010
37613,336630
37614,281240
37615,1007740
37616,431191
37617,769440
37618,268200
37619,588750
37620,877380
37621,663830
37622,802850
37623,404080
37624,1787080
37625,352960
37626,1362910
37627,246720
37628,1655050
37629,416370
37630,687760
37631,493380
37632,1276450
37633,600190
37634,791400
37635,970130
37636,379579
37637,352370
37638,861550
37639,834750
37640,774331
37641,725680
37642,980320
37643,1824170
37644,1802460
37645,247310
37646,1267860
37647,897700
37648,348270
37649,377550
37650,1003880
37651,427910
37652,427910
37653,463510
37654,634700
37655,99400
37656,672250
37657,995790
37658,448620
37659,1632020
37660,458290
37661,1319570
37662,1547110
37663,507120
37664,924770
37665,291130
37666,270190
37667,1857370
37668,421060
37669,598480
37670,814900
37671,1640670
37672,704110
37673,465930
37674,1056480
37675,795990
37676,642190
37677,731230
37678,1458680
37679,862880
37680,856010
37681,791590
37682,411630
37683,461860
37684,313040
37685,677820
37686,421880
37687,45410
37688,735410
37689,791760
37690,1167540
37691,1069670
37692,1316770
37693,355690
37694,1462060
37695,493710
37696,49900
37697,449320
37698,479040
37699,760930
37700,718540
37701,718540
37702,1478440
37703,801020
37704,382350
37705,1221420
37706,891100
37707,563420
37708,398930
37709,826000
37710,584200
37711,540650
37712,995140
37713,1081760
37714,338890
37715,979890
37716,423770
37717,1335680
37718,1103510
37719,1213390
37720,747990
37721,1324560
37722,643980
37723,300760
37724,640150
37725,530960
37726,1199450
37727,1342130
37728,1589360
37729,648020
37730,314380
37731,1196620
37732,208981
37733,647500
37734,823600
37735,263420
37736,314220
37737,371670
37738,1178200
37739,374150
37740,1265230
37741,1466190
37742,680330
37743,714640
37744,1362260
37745,871710
37746,272300
37747,1182070
37748,1368770
37749,910540
37750,1681350
37751,675640
37752,540690
37753,594750
37754,258543
37755,419020
37756,1053850
37757,300360
37758,1231670
37759,1583590
37760,1070320
37761,753370
37762,1169070
37763,806910
37764,649170
37765,1341440
37766,1137220
37767,402460
37768,454520
37769,1087100
37770,444830
37771,321080
37772,391340
37773,513990
37774,923530
37775,105100
37776,559900
37777,691750
37778,1316000
37779,469550
37780,"495950,575290,495951,575291,575301,575300"
37781,875540
37782,792640
37783,848300
37784,1494860
37785,593530
37786,870390
37787,836790
37788,1085390
37789,849600
37790,480500
37791,406710
37792,1014100
37793,654740
37794,328830
37795,764010
37796,328830
37797,764010
37798,740280
37799,448560
37800,1098870
37801,1174780
37802,485310
37803,1065570
37804,772070
37805,528980
37806,987790
37807,404960
37808,301730
37809,511160
37810,745530
37811,299260
37812,828170
37813,553290
37814,374990
37815,502100
37816,877190
37817,365320
37818,1704760
37819,896380
37820,580880
37821,522250
37822,776670
37823,887850
37824,341690
37825,547090
37826,412010
37827,555260
37828,1105740
37829,870160
37830,737810
37831,683240
37832,423800
37833,269530
37834,1599510
37835,1284050
37836,454180
37837,505550
37838,525350
37839,876470
37840,378700
37841,658120
37842,260380
37843,852660
37844,269290
37845,1312250
37846,1099630
37847,513460
37848,437720
37849,460990
37850,727100
37851,619330
37852,1269830
37853,907950
37854,405240
37855,809200
37856,269630
37857,812960
37858,1013410
37859,248290
37860,1180420
37861,510080
37862,1010540
37863,993250
37864,846830
37865,1635770
37866,1217550
37867,1302460
37868,1217550
37869,1302460
37870,570350
37871,356770
37872,258950
37873,441450
37874,266050
37875,774551
37876,773540
37877,1394240
37878,460640
37879,615340
37880,825000
37881,523080
37882,444520
37883,1026390
37884,418260
37885,390210
37886,1082770
37887,970710
37888,1582430
37889,1551050
37890,305010
37891,1835750
37892,348450
37893,991230
37894,1720750
37895,766850
37896,642520
37897,399130
37898,286930
37899,617680
37900,504560
37901,625370
37902,878350
37903,625700
37904,1182060
37905,929460
37906,684040
37907,1014590
37908,769360
37909,656580
37910,743960
37911,1523800
37912,595920
37913,1137260
37914,843730
37915,395470
37916,395470
37917,1905350
37918,788810
37919,772990
37920,1334070
37921,1626040
37922,1037090
37923,1660590
37924,398140
37925,597720
37926,705150
37927,288100
37928,1102750
37929,703920
37930,847390
37931,759160
37932,1590790
37933,333120
37934,360890
37935,928410
37936,924090
37937,890820
37938,652830
37939,1464350
37940,317950
37941,557880
37942,814590
37943,413830
37944,584600
37945,357690
37946,"314830,261340,281770"
37947,762080
37948,1237760
37949,684560
37950,352790
37951,"231470,231471,231475,231476"
37952,500320
37953,692590
37954,1867330
37955,799670
37956,291330
37957,357320
37958,536900
37959,512430
37960,1227250
37961,822140
37962,1175930
37963,1398570
37964,990500
37965,952120
37966,1190620
37967,687600
37968,579130
37969,439530
37970,551520
37971,1023390
37972,906010
37973,551610
37974,506590
37975,766370
37976,682510
37977,450110
37978,987490
37979,745180
37980,360580
37981,895980
37982,545150
37983,1549200
37984,849790
37985,834140
37986,1123550
37987,989560
37988,1385840
37989,763090
37990,528010
37991,1351880
37992,341640
37993,511600
37994,355100
37995,447960
37996,893060
37997,367010
37998,1151200
37999,949210
38000,293320
38001,1106690
38002,850780
38003,1274310
38004,400130
38005,914950
38006,800650
38007,705250
38008,689620
38009,513270
38010,317208
38011,341930
38012,961860
38013,420270
38014,668300
38015,312900
38016,1583820
38017,982060
38018,402150
38019,454690
38020,949960
38021,774401
38022,587490
38023,457810
38024,823700
38025,857600
38026,1259990
38027,234370
38028,762900
38029,914680
38030,663920
38031,765250
38032,1366510
38033,1366510
38034,931430
38035,466730
38036,49320
38037,619720
38038,657810
38039,932810
38040,460940
38041,556540
38042,288730
38043,804460
38044,36000
38045,266370
38046,694070
38047,879620
38048,655040
38049,648060
38050,664420
38051,453660
38052,1540780
38053,806860
38054,410290
38055,545570
38056,291430
38057,318260
38058,803350
38059,376250
38060,588080
38061,643970
38062,732090
38063,503240
38064,361600
38065,334410
38066,684420
38067,406310
38068,1209260
38069,599900
38070,533860
38071,892930
38072,271730
38073,1912170
38074,211580
38075,533558
38076,938740
38077,724940
38078,546210
38079,527350
38080,1133890
38081,787780
38082,880620
38083,1122250
38084,306950
38085,717300
38086,818220
38087,1004560
38088,727460
38089,1047140
38090,494220
38091,777420
38092,506590
38093,786370
38094,778110
38095,403850
38096,396660
38097,877780
38098,375850
38099,349280
38100,1275450
38101,1645720
38102,1096510
38103,1096510
38104,425300
38105,968460
38106,315940
38107,436480
38108,731880
38109,968730
38110,409730
38111,623050
38112,1076950
38113,1023060
38114,1447900
38115,623930
38116,380540
38117,596560
38118,321950
38119,642700
38120,257050
38121,1153930
38122,1243360
38123,663060
38124,335770
38125,428800
38126,269610
38127,661300
38128,365240
38129,944740
38130,747590
38131,904780
38132,1439180
38133,1307780
38134,694730
38135,852180
38136,289050
38137,450050
38138,844060
38139,444440
38140,1387010
38141,1114000
38142,1053730
38143,1098540
38144,1063850
38145,364370
38146,349190
38147,1519110
38148,291250
38149,98500
38150,991860
38151,991860
38152,1228440
38153,488910
38154,453350
38155,497710
38156,683440
38157,321610
38158,1040080
38159,754110
38160,1411170
38161,1554030
38162,1508960
38163,878080
38164,1118100
38165,1175980
38166,780580
38167,504310
38168,512120
38169,1189750
38170,369370
38171,650730
38172,843160
38173,894330
38174,978200
38175,837780
38176,841950
38177,496480
38178,793990
38179,613040
38180,1061250
38181,594160
38182,511490
38183,317200
38184,1439030
38185,771250
38186,1353250
38187,720000
38188,1043610
38189,1209650
38190,261740
38191,614140
38192,1037350
38193,816870
38194,412370
38195,1224380
38196,506750
38197,1585160
38198,1585160
38199,1661690
38200,793620
38201,823280
38202,448150
38203,893330
38204,788610
38205,1507600
38206,864790
38207,369570
38208,1013700
38209,1430010
38210,1106670
38211,34841
38212,678060
38213,673220
38214,596650
38215,1013710
38216,378100
38217,894930
38218,776600
38219,1280550
38220,316740
38221,472830
38222,1664090
38223,909630
38224,423760
38225,918080
38226,492600
38227,345220
38228,1236040
38229,667360
38230,544840
38231,253630
38232,770440
38233,303510
38234,438220
38235,1260770
38236,699820
38237,1102720
38238,711450
38239,488150
38240,505750
38241,409170
38242,949880
38243,409420
38244,1346260
38245,577330
38246,1628480
38247,476920
38248,496310
38249,1190750
38250,1018060
38251,355150
38252,1492870
38253,1181020
38254,693210
38255,454870
38256,514780
38257,1376870
38258,466660
38259,388680
38260,496660
38261,520470
38262,438300
38263,864150
38264,538050
38265,1275060
38266,675130
38267,291390
38268,587570
38269,798330
38270,1308040
38271,406730
38272,617630
38273,27050
38274,1067200
38275,1043470
38276,467480
38277,739410
38278,1443950
38279,809580
38280,511560
38281,486470
38282,464240
38283,677210
38284,492430
38285,1194790
38286,912590
38287,670620
38288,632110
38289,290870
38290,917830
38291,1037930
38292,941160
38293,829250
38294,768840
38295,417540
38296,1142360
38297,313130
38298,1014920
38299,357840
38300,1591340
38301,700770
38302,1852233
38303,773420
38304,1124530
38305,569430
38306,1440870
38307,"16860,16861,16862,16863"
38308,447860
38309,703300
38310,508350
38311,409280
38312,1096640
38313,501030
38314,436860
38315,813400
38316,249610
38317,914090
38318,1009900
38319,621880
38320,1598090
38321,365880
38322,680990
38323,1468240
38324,613330
38325,1107490
38326,1444570
38327,590660
38328,1262110
38329,451900
38330,895750
38331,41660
38332,763210
38333,718970
38334,574010
38335,357650
38336,357650
38337,548560
38338,762380
38339,585360
38340,592340
38341,570500
38342,1369400
38343,1709040
38344,854400
38345,913830
38346,1151920
38347,317201
38348,1409000
38349,312640
38350,905670
38351,1248710
38352,746350
38353,999640
38354,476710
38355,618500
38356,874230
38357,890640
38358,1610730
38359,886120
38360,1036820
38361,111400
38362,881170
38363,634200
38364,512170
38365,499610
38366,717800
38367,332710
38368,1519340
38369,1609310
38370,561420
38371,269810
38372,1043360
38373,330880
38374,499330
38375,432230
38376,807730
38377,1142760
38378,324240
38379,373460
38380,1290160
38381,1202090
38382,1305960
38383,270590
38384,1040820
38385,357370
38386,1167970
38387,613790
38388,1036800
38389,378850
38390,536680
38391,543160
38392,341360
38393,553050
38394,601590
38395,"204381,204382,204383,204384,204385,208542"
38396,1142530
38397,345280
38398,529280
38399,562690
38400,246360
38401,926410
38402,883680
38403,438650
38404,857520
38405,801600
38406,965180
38407,1499720
38408,654710
38409,612190
38410,1262080
38411,1673550
38412,338710
38413,1570120
38414,811900
38415,512020
38416,1081810
38417,1209170
38418,386290
38419,440450
38420,492170
38421,323240
38422,811250
38423,744590
38424,1386980
38425,921770
38426,717820
38427,361560
38428,311170
38429,306260
38430,1362460
38431,1854840
38432,746410
38433,507050
38434,1123510
38435,810460
38436,1155680
38437,1075140
38438,1089080
38439,246980
38440,749830
38441,695650
38442,814210
38443,"215770,215772"
38444,896170
38445,749270
38446,1131280
38447,1054300
38448,630690
38449,1415010
38450,1077760
38451,393660
38452,802080
38453,1299600
38454,520250
38455,1041760
38456,477170
38457,970530
38458,315450
38459,292370
38460,356070
38461,1175320
38462,1567270
38463,264120
38464,390570
38465,812860
38466,555890
38467,897550
38468,363900
38469,724710
38470,344220
38471,575630
38472,792880
38473,959770
38474,379290
38475,1234380
38476,568330
38477,296030
38478,779240
38479,566430
38480,1287230
38481,833400
38482,853020
38483,1417490
38484,788640
38485,426040
38486,1521980
38487,1017560
38488,937050
38489,527880
38490,494290
38491,459880
38492,552300
38493,1017670
38494,822510
38495,660830
38496,942310
38497,1280500
38498,580560
38499,1079480
38500,677240
38501,1465500
38502,1012800
38503,346550
38504,660730
38505,442810
38506,366610
38507,1641730
38508,506090
38509,1065550
38510,463010
38511,449350
38512,738880
38513,1237880
38514,1087600
38515,871870
38516,1035190
38517,952130
38518,355490
38519,885630
38520,711560
38521,1265730
38522,1080780
38523,495300
38524,388050
38525,958130
38526,510410
38527,1377370
38528,411480
38529,381220
38530,1147980
38531,340560
38532,548320
38533,395880
38534,42000
38535,675960
38536,628820
38537,366180
38538,763070
38539,997710
38540,432500
38541,1000480
38542,635050
38543,1264500
38544,931830
38545,631660
38546,600630
38547,1004000
38548,534570
38549,420500
38550,341060
38551,745940
38552,214100
38553,200190
38554,1187920
38555,1309700
38556,761760
38557,1424640
38558,727550
38559,1141990
38560,358840
38561,1055000
38562,356170
38563,671200
38564,369100
38565,504750
38566,578920
38567,1656860
38568,401330
38569,493820
38570,446240
38571,557770
38572,476370
38573,347820
38574,617420
38575,702080
38576,449050
38577,576730
38578,444180
38579,630050
38580,391120
38581,813150
38582,768550
38583,368720
38584,514400
38585,622920
38586,1076040
38587,397670
38588,311490
38589,469900
38590,548020
38591,1103890
38592,235070
38593,422980
38594,397240
38595,444550
38596,348460
38597,454030
38598,355810
38599,590270
38600,558850
38601,570470
38602,416200
38603,679070
38604,346920
38605,1069710
38606,536530
38607,629720
38608,359070
38609,719470
38610,817250
38611,496530
38612,572040
38613,682730
38614,351450
38615,532660
38616,732060
38617,742360
38618,765360
38619,403440
38620,369640
38621,596940
38622,601870
38623,555130
38624,521990
38625,476450
38626,713800
38627,341700
38628,667420
38629,302260
38630,740320
38631,797070
38632,1670240
38633,"351910,394340,437430,456730"
38634,"65530,213930"
38635,"16020,16060"
38636,"42170,204731,204732"
38637,"4420,4470"
38638,"42920,42925,42926,42929"
38639,"10250,10260"
38640,"233510,233530"
38641,1613280
38642,"412970,412980"
38643,"436040,436050,437230,437231"
38644,"55385,55388,55389,55390"
38645,325973
38646,222500
38647,109500
38648,1479480
38649,656070
38650,219520
38651,58643
38652,461970
38653,1306840
38654,851650
38655,777040
38656,976410
38657,1021940
38658,56493
38659,201275
38660,201276
38661,38480
38662,45774
38663,401970
38664,661460
38665,531270
38666,263480
38667,222622
38668,265230
38669,1229090
38670,266030
38671,266590
38672,634070
38673,767300
38674,1230980
38675,530720
38676,531200
38677,1067030
38678,1148570
38679,534460
38680,536950
38681,537060
38682,537590
38683,814310
38684,1065390
38685,542850
38686,542870
38687,542940
38688,1305000
38689,662700
38690,1061600
38691,549880
38692,550740
38693,574070
38694,840590
38695,556750
38696,661950
38697,489000
38698,348340
38699,475630
38700,992620
38701,293200
38702,451130
38703,757630
38704,400030
38705,907050
38706,1097300
38707,890110
38708,689830
38709,405480
38710,806000
38711,390670
38712,392230
38713,1044130
38714,376620
38715,378552
38716,449470
38717,385260
38718,396420
38719,379870
38720,1042530
38721,364450
38722,671310
38723,486490
38724,887740
38725,657410
38726,890110
38727,689830
38728,405480
38729,806000
38730,390670
38731,392230
38732,1044130
38733,376620
38734,378552
38735,449470
38736,385260
38737,396420
38738,413620
38739,379870
38740,1042530
38741,364450
38742,364880
38743,749870
38744,402890
38745,400030
38746,907050
38747,953290
38748,1097300
38749,802960
38750,1103320
38751,431390
38752,393930
38753,493480
38754,394720
38755,601990
38756,1094080
38757,1047090
38758,454540
38759,456510
38760,457670
38761,1423030
38762,470040
38763,1084980
38764,622700
38765,1333650
38766,477800
38767,478000
38768,798950
38769,491800
38770,879030
38771,500380
38772,434480
38773,435060
38774,980160
38775,370580
38776,810760
38777,371790
38778,372190
38779,372820
38780,893150
38781,524240
38782,525540
38783,526470
38784,393930
38785,493480
38786,394720
38787,601990
38788,1065390
38789,542850
38790,542870
38791,542940
38792,1305000
38793,536950
38794,537060
38795,537590
38796,749870
38797,493480
38798,394720
38799,601990
38800,749870
38801,402890
38802,400030
38803,907050
38804,953290
38805,1097300
38806,1103320
38807,431390
38808,561970
38809,956880
38810,563470
38811,914510
38812,524240
38813,525540
38814,526470
38815,634070
38816,767300
38817,1065390
38818,542850
38819,542870
38820,542940
38821,1230980
38822,222622
38823,265230
38824,1229090
38825,266030
38826,266590
38827,876110
38828,314460
38829,250540
38830,973390
38831,311020
38832,320860
38833,1031670
38834,700570
38835,316810
38836,922450
38837,632100
38838,334030
38839,307810
38840,524380
38841,222500
38842,72900
38843,24660
38844,63950
38845,992620
38846,368290
38847,266030
38848,266590
38849,677450
38850,364450
38851,364880
38852,368290
38853,369030
38854,656620
38855,370580
38856,810760
38857,371790
38858,372190
38859,372820
38860,893150
38861,1044130
38862,376620
38863,378552
38864,449470
38865,379870
38866,1042530
38867,890110
38868,689830
38869,385260
38870,396420
38871,953290
38872,656020
38873,1203160
38874,644380
38875,644700
38876,657180
38877,1022920
38878,590430
38879,590910
38880,604950
38881,597240
38882,607860
38883,715810
38884,1668420
38885,606180
38886,622420
38887,633940
38888,714050
38889,535170
38890,949910
38891,980850
38892,1032120
38893,1051870
38894,1064170
38895,1109400
38896,1219590
38897,1275210
38898,1277970
38899,886160
38900,920470
38901,927860
38902,703060
38903,712080
38904,714970
38905,727280
38906,751590
38907,757130
38908,786570
38909,1201940
38910,1205140
38911,775850
38912,1157120
38913,1091590
38914,583060
38915,616170
38916,616810
38917,617960
38918,1047720
38919,602140
38920,871270
38921,1054450
38922,1300050
38923,1296010
38924,1296790
38925,1289500
38926,1246060
38927,1269770
38928,1269960
38929,1270910
38930,1252730
38931,1254720
38932,1277310
38933,1277390
38934,1279540
38935,1257550
38936,1257790
38937,1267504
38938,1265810
38939,1258770
38940,1250590
38941,1252050
38942,1237690
38943,1230278
38944,1231530
38945,1231900
38946,1240910
38947,500660
38948,463250
38949,612790
38950,1456750
38951,493810
38952,498850
38953,636560
38954,509190
38955,497340
38956,881300
38957,498510
38958,495450
38959,495800
38960,619600
38961,504630
38962,440740
38963,442220
38964,445210
38965,325973
38966,559920
38967,561390
38968,1305000
38969,536950
38970,537060
38971,537590
38972,644380
38973,644700
38974,657180
38975,1022920
38976,1197060
38977,590430
38978,590910
38979,604950
38980,597240
38981,607860
38982,715810
38983,1668420
38984,606180
38985,1387510
38986,1401530
38987,726810
38988,727180
38989,727190
38990,713060
38991,1007540
38992,731000
38993,735810
38994,737690
38995,738100
38996,747240
38997,992680
38998,996050
38999,1003370
39000,1005550
39001,1007260
39002,1017880
39003,1020410
39004,1026060
39005,1027480
39006,1030240
39007,1033240
39008,1033700
39009,1036270
39010,1038680
39011,1039590
39012,1040890
39013,1042230
39014,1042750
39015,1051170
39016,1054370
39017,1057770
39018,1060450
39019,1061430
39020,878980
39021,879410
39022,761000
39023,765460
39024,766110
39025,769940
39026,772420
39027,774421
39028,775860
39029,776140
39030,777560
39031,780120
39032,789290
39033,789670
39034,792480
39035,794740
39036,795000
39037,797660
39038,799080
39039,799730
39040,801010
39041,812090
39042,812460
39043,813290
39044,814660
39045,814700
39046,815030
39047,1141170
39048,1141770
39049,1143610
39050,1122970
39051,1123150
39052,1124070
39053,1201730
39054,1176780
39055,1150650
39056,1150910
39057,1165290
39058,1203650
39059,1204870
39060,1197320
39061,1153510
39062,1146730
39063,1185370
39064,1167000
39065,1168000
39066,1168800
39067,1179400
39068,1180520
39069,1152620
39070,1161840
39071,844880
39072,1296790
39073,1320710
39074,1322830
39075,1394410
39076,1388910
39077,1390390
39078,1400110
39079,1400390
39080,1382160
39081,1383480
39082,1384400
39083,1153880
39084,1101570
39085,1114420
39086,1137170
39087,1146730
39088,1127620
39089,1124850
39090,1146320
39091,1141170
39092,1141770
39093,1143610
39094,874690
39095,860990
39096,856640
39097,786570
39098,886160
39099,920470
39100,927860
39101,949910
39102,980850
39103,1032120
39104,1051870
39105,1064170
39106,469650
39107,525100
39108,625080
39109,642807
39110,668610
39111,871550
39112,937950
39113,980730
39114,1241110
39115,1387510
39116,1401530
39117,924181
39118,926010
39119,926420
39120,933290
39121,933930
39122,980730
39123,1837980
39124,1520110
39125,1308550
39126,1310350
39127,1385460
39128,1401610
39129,1402460
39130,1638140
39131,1387510
39132,1401530
39133,1529860
39134,469650
39135,525100
39136,625080
39137,642807
39138,668610
39139,1868410
39140,726810
39141,727180
39142,727190
39143,713060
39144,1007540
39145,731000
39146,740640
39147,666930
39148,667120
39149,448980
39150,474010
39151,478210
39152,520860
39153,244590
39154,259830
39155,298920
39156,312150
39157,314280
39158,539640
39159,578470
39160,580410
39161,699010
39162,1173110
39163,823470
39164,932870
39165,1765320
39166,842660
39167,703480
39168,704140
39169,704830
39170,697370
39171,1056860
39172,966760
39173,970210
39174,970450
39175,972560
39176,972600
39177,977160
39178,978080
39179,978920
39180,979740
39181,981310
39182,983120
39183,984210
39184,988171
39185,989190
39186,992680
39187,996050
39188,1003370
39189,1005550
39190,1007260
39191,1009910
39192,1010440
39193,1011110
39194,1011650
39195,1013340
39196,1017880
39197,1020410
39198,1026060
39199,1027480
39200,1030240
39201,1033240
39202,1033700
39203,1036270
39204,1152620
39205,1161840
39206,1165290
39207,1167000
39208,1168000
39209,1168800
39210,1170814
39211,1171040
39212,1173950
39213,1174290
39214,1176780
39215,1179400
39216,1180520
39217,1185370
39218,1153510
39219,1197320
39220,1201730
39221,1038680
39222,1226070
39223,1166090
39224,954350
39225,1409370
39226,1291680
39227,1318210
39228,1319430
39229,1230278
39230,1231530
39231,1231900
39232,1424250
39233,1414320
39234,1440470
39235,1442150
39236,1419050
39237,1429210
39238,1431630
39239,1352520
39240,1379260
39241,1207770
39242,1208370
39243,1208380
39244,1208830
39245,1131590
39246,1132860
39247,1020410
39248,1026060
39249,1027480
39250,1030240
39251,1033240
39252,1033700
39253,1036270
39254,1038680
39255,1039590
39256,1040890
39257,1042230
39258,1042750
39259,1051170
39260,1054370
39261,1114420
39262,1116030
39263,1116280
39264,1112870
39265,1106720
39266,1107130
39267,1108240
39268,1119620
39269,1120410
39270,1109310
39271,1105240
39272,1267504
39273,1265810
39274,1258770
39275,1250590
39276,1252050
39277,1277310
39278,1277390
39279,1279540
39280,1257550
39281,1257790
39282,1419050
39283,1414320
39284,1440470
39285,1442150
39286,1431630
39287,1451360
39288,1452410
39289,1452950
39290,1453730
39291,1881260
39292,1897530
39293,1285500
39294,1292550
39295,1269770
39296,1269960
39297,1356160
39298,1356460
39299,1424250
39300,1419050
39301,1394410
39302,1400110
39303,1400390
39304,1388910
39305,1390390
39306,1382160
39307,1383480
39308,1429210
39309,1409370
39310,1440470
39311,1442150
39312,1431630
39313,1384400
39314,1405670
39315,1407240
39316,1373500
39317,1414320
39318,1291680
39319,1318210
39320,1319430
39321,24065
39322,1431630
39323,24065
39324,34345
39325,208304
39326,325974
39327,451960
39328,456920
39329,1451360
39330,1452410
39331,1452950
39332,1453730
39333,1512470
39334,1512530
39335,1514100
39336,1515063
39337,1520810
39338,1522180
39339,1522190
39340,1568500
39341,1569690
39342,1570000
39343,1564520
39344,1565290
39345,1548860
39346,1554530
39347,1231530
39348,1231900
39349,1240910
39350,1257550
39351,1257790
39352,1207770
39353,1208370
39354,1208380
39355,1208830
39356,1220990
39357,1221600
39358,1213590
39359,1217200
39360,1222720
39361,1224050
39362,1225290
39363,1226070
39364,1090620
39365,1087020
39366,946070
39367,943960
39368,948840
39369,1106720
39370,1107130
39371,1108240
39372,1655840
39373,509880
39374,544590
39375,547180
39376,805150
39377,921500
39378,921960
39379,948080
39380,1598360
39381,1682790
39382,1683070
39383,1685560
39384,1709060
39385,1806670
39386,1808810
39387,1810030
39388,1788710
39389,1788730
39390,1792450
39391,1718070
39392,1899980
39393,1869430
39394,1875540
39395,1835930
39396,1778430
39397,1810030
39398,1788710
39399,1788730
39400,1792450
39401,1718070
39402,1726280
39403,1771830
39404,1772130
39405,1805700
39406,1937650
39407,1661800
39408,509880
39409,544590
39410,547180
39411,805150
39412,921500
39413,921960
39414,948080
39415,984690
39416,1748740
39417,1467740
39418,1484340
39419,1527290
39420,366530
39421,1330290
39422,984690
39423,1661800
39424,41019
39425,1862230
39426,1869430
39427,1846990
39428,1847060
39429,1875540
39430,1867430
39431,880283
39432,1899980
39433,1467740
39434,1484340
39435,1527290
39436,1330290
39437,976800
39438,366530
39439,682290
39440,1203045
39441,1788710
39442,1788730
39443,1792450
39444,1805700
39445,1718070
39446,1726280
39447,1203045
39448,923790
39449,1307200
39450,880283
39451,1954300
39452,1829600
39453,1919150
39454,70110
39455,219441
39456,219442
39457,219444
39458,219445
39459,219447
39460,287370
39461,319090
39462,614940
39463,1412820
39464,1470060
39465,1497870
39466,799860
39467,884620
39468,953830
39469,1258090
39470,664260
39471,689860
39472,664260
39473,689860
39474,719950
39475,734283
39476,1976130
39477,1330290
39478,976800
39479,366530
39480,682290
39481,1203045
39482,1937650
39483,1971630
39484,1966740
39485,324020
39486,1954300
39487,70110
39488,219441
39489,219442
39490,219444
39491,219445
39492,219447
39493,287370
39494,319090
39495,1829600
39496,1919150
39497,"266590,253370"
39498,"47110,47120"
39499,"264300,362110"
39500,"273700,259830"
39501,575310
39502,620700
39503,1947280
39504,1951050
39505,1964000
39506,464940
39507,489400
39508,491180
39509,494780
39510,497270
39511,498680
39512,499760
39513,500211
39514,502380
39515,503370
39516,503470
39517,504490
39518,1377240
39519,1390860
39520,1489010
39521,1537030
39522,464940
39523,489400
39524,491180
39525,494780
39526,497270
39527,498680
39528,499760
39529,500211
39530,502380
39531,503370
39532,503470
39533,504490
39534,627290
39535,659500
39536,677951
39537,980541
39538,1067110
39539,325981
39540,346791
39541,367710
39542,381010
39543,396930
39544,545860
39545,548860
39546,550240
39547,1884750
39548,1622340
39549,1624760
39550,1654050
39551,1662060
39552,573570
39553,575830
39554,579541
39555,581910
39556,583632
39557,585290
39558,592390
39559,592700
39560,642802
39561,1558430
39562,1255660
39563,873370
39564,919010
39565,591990
39566,845020
39567,10196
39568,558390
39569,559030
39570,561230
39571,562378
39572,461990
39573,467990
39574,473910
39575,474720
39576,480560
39577,485240
39578,485660
39579,485750
39580,488130
39581,488360
39582,515300
39583,516040
39584,516470
39585,517060
39586,520120
39587,825500
39588,1181740
39589,573570
39590,575830
39591,579541
39592,581910
39593,583632
39594,585290
39595,592390
39596,592700
39597,642802
39598,448192
39599,451870
39600,452450
39601,555420
39602,2002560
39603,1692460
39604,1735230
39605,1781140
39606,1827550
39607,1864260
39608,551440
39609,552090
39610,1748370
39611,1826620
39612,1829596
39613,1884750
39614,905650
39615,1836240
39616,1860750
39617,1862840
39618,1377240
39619,1390860
39620,1947280
39621,1951050
39622,1964000
39623,464940
39624,489400
39625,491180
39626,494780
39627,497270
39628,498680
39629,499760
39630,500211
39631,502380
39632,503370
39633,517060
39634,520120
39635,825500
39636,1747590
39637,1292960
39638,1303800
39639,1307591
39640,1232410
39641,1284010
39642,1287850
39643,1290630
39644,1181740
39645,448192
39646,451870
39647,452450
39648,555420
39649,2002560
39650,325981
39651,346791
39652,367710
39653,381010
39654,396930
39655,545860
39656,548860
39657,550240
39658,340610
39659,340950
39660,341270
39661,343170
39662,343592
39663,343594
39664,343600
39665,343610
39666,"205080,205083"
39667,"222558,258643"
39668,1340360
39669,1352740
39670,1358640
39671,1367290
39672,349450
39673,350490
39674,351720
39675,354050
39676,357730
39677,358170
39678,358330
39679,364380
39680,366060
39681,367030
39682,371020
39683,325981
39684,346791
39685,367710
39686,381010
39687,396930
39688,403660
39689,415750
39690,416480
39691,417920
39692,420824
39693,420825
39694,423780
39695,429160
39696,433750
39697,434600
39698,440410
39699,442140
39700,442840
39701,443850
39702,445450
39703,445990
39704,545860
39705,548860
39706,550240
39707,551440
39708,1913980
39709,1927080
39710,1955690
39711,1981970
39712,1990210
39713,1692460
39714,1735230
39715,1781140
39716,1827550
